,Title,Link,Lyrics
59,i don’t know why,https://www.lyrics.com//lyric/35449228/Imagine+Dragons/I+Don%E2%80%99t+Know+Why,"We could be strangers in the night
We could be passing in the shadows
We couldn't be closer if we tried
When we're caught in the headlights
We could be faces in the crowd
We could be passing in the shadows
Upping the risk of being found
When we're caught in the headlights

Dangerous
Your love is always dangerous
And now I'm lost in us
We're livin' in a lying trust

I don't know why, but I guess it's got something to do with you
To do with you
I don't know why, but I guess it's got something to do with you
To do with you

I was a faking alibi
Trading the truth in for a lie, oh
We were the essence of desire
And we're caught in the headlights

Dangerous
Your love is always dangerous
And now I'm lost in us
We're livin' in a lying trust

I don't know why, but I guess it's got something to do with you
To do with you
I don't know why, but I guess it's got something to do with you
To do with you (I don't know why)
I don't know why, but I guess it's got something to do with you (I don't know)
To do with you (I don't know why)
I don't know why, but I guess it's got something to do with you
To do with you

That you love me
Tell me that you love me
Tell me that you love me
Tell me that you love me
Tell me that you love me (dangerous)
Tell me that you love me
Tell me that you love me (your love is always dangerous)
Tell me that you love me

I don't know why
I don't know why, but I guess it's got something to do with you (I don't know)
To do with you (I don't know why)
I don't know why, but I guess it's got something to do with you (do with, do with, do with)
To do with you (I don't know why)
I don't know why, but I guess it's got something to do with you (I don't know)
To do with you (I don't know why)
I don't know why, but I guess it's got something to do with you
To do with you"
60,i’ll make it up to you,https://www.lyrics.com//lyric/35449224/Imagine+Dragons/I%E2%80%99ll+Make+It+Up+to+You,"Took your heart, took your hand
Promised you all that I had
Hoping that you understand
I'm far from a perfect man

'Cause honey it's been a hard year
It seems like we're going nowhere
You're crying inside your bedroom
Baby I know it's not fair

Lay with me, for one more night
I promise you, I'll make it right

I'll make it up to you (you, you)
Every night, I'll make it up to you (you, you)
Every night, I'll make it up to you

I know you don't understand 
the vices that follow a man
And in your eyes I can see
the places that you'd rather be

Cause honey it's been a hard year
It seems like we're going nowhere
You're crying inside your bedroom
Baby I know it's not fair

I'll make it up to you (you, you)
Every night, I'll make it up to you (you, you)
Every night, I'll make it up to you

In my darkest hour, in the dead of the night I'll make it up to you
Your hands are mine, I'll make it up to you
Promises are nothing more than fleeting thoughts
But you, you are my life babe

I'll make it up to you (every night)
I'll make it up to you
Every night, I'll make it up to you (you, you)
Every night, I'll make it up to you (you, you)
Every night, I'll make it up to you (you, you)
Every night, I'll make it up to you"
61,i was me,https://www.lyrics.com//lyric/32308266/Imagine+Dragons/I+Was+Me,"It's just another day
It's just another year
""One step at a time"", they say
""One trip, and you're back that way""
I don't recognize these eyes
I don't recognize these hands
Please believe me when I tell you
That this is not who I am

If I recover, will you take me back again?
I'm just another, trying hard to fit right in
But my photographs remind me of who I used to be
If only I could go back when I, I was me

I'll try hard to make this ride
I'll try hard to win this fight
""One step at a time"", they say
""One trip, and you're back that way""
I don't recognize these eyes
I don't recognize these hands
Please believe me when I tell you
That this is not who I am

If I recover, will you take me back again?
I'm just another, trying hard to fit right in
But my photographs remind me of who I used to be
If only I could go back when I, I was me

Give me strength to fight
Help me feel alive again
Make me whole inside
Instead, this hole inside is killing me
And I'm begging you

If I recover, will you take me back again?
I'm just another, trying hard to fit right in
But my photographs remind me of who I used to be
If only I could go back when I, I was me"
62,thunder/young dumb & broke,https://www.lyrics.com//lyric/34683028/Imagine+Dragons/Thunder-Young+Dumb+%26+Broke,"So you're still thinking of me, just like I know you should
I cannot give you everything, you know I wish I could
I'm so high at the moment, I'm so caught up in this
Yeah, we're just young, dumb and broke
But we still got love to give

While we're young dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids

Just a young gun with a quick fuse
I was uptight, I wanna let loose
I was dreaming of bigger things
And wanna leave my old life behind
Not a yessir, not a follower
Fit the box, fit the mold
Have a seat in the foyer, take a number
I was lightning before the thunder

Thunder, thunder, thunder, thun-
Thunder, thun-thun-thunder, thunder
Thunder, thunder, thun-
Thunder, thun-thun-thunder, thunder
Thunder, feel the thunder
Lightning, then the thunder, thunder
Thunder, feel the thunder
Lightning, then the thunder, thunder
Thunder, thunder, thunder

We have so much in common, we argue all the time
You always say I'm wrong, I'm pretty sure I'm right
They say you're basic, they say you're easy
You're always riding in the backseat
Now I'm smiling from the stage
While you were clapping in the nose bleeds

While we're young dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Thunder, feel the thunder
Lightning, then the thunder, thunder
Thunder, feel the thunder
Lightning, then the thunder, thunder

Oh, yeah
Nah, yeah
Oh, no, oh, yeah
Young, dumb
Young, young, dumb and broke
Lightning, then the thunder, thunder

Thunder, feel the thunder
Lightning, then the thunder, thunder
Thunder, feel the thunder
Lightning, then the thunder, thunder
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids

Ya da da da da da da, ya da da da da da da
Ya da da da da da da
Young, dumb, broke high school kids
Ya da da da da da da, ya da da da da da da
Ya da da da da da da
Young, dumb, broke high school kids"
63,levitate,https://www.lyrics.com//lyric/33550858/Imagine+Dragons/Levitate,"There's so much on my mind
I don't know where to start
There's that light in your eye filling up the dark
Though, I lost myself
I know it's not the end
You're my shooting star
You make my heart ascend

La la la la la la la la la la la la la la 
Just levitate, just levitate
La la la la la la la la la la la la la la
Just levitate, just levitate

I know that we're far from where we need to be
But the world wasn't made in just one day
Though our journey's long, I know our love is strong
You're my shooting star
We're flying high above

La la la la la la la la la la la la la la
Just levitate, just levitate
La la la la la la la la la la la la la la
Just levitate, just levitate
La la la la la la la la la la la la la la
Just levitate, just levitate
La la la la la la la la la la la la la la
Just levitate, just levitate

When I'm stuck in the middle of hell and faith
And I don't know where to turn
To bend my mind as the silver gate
You lead me on my way

La la la la la la la la la la la la la la
Just levitate, just levitate
La la la la la la la la la la la la la la
Just levitate, just levitate
La la la la la la la la la la la la la la
Just levitate, just levitate
La la la la la la la la la la la la la la
Just levitate, just levitate

Just levitate, just levitate
Just levitate, just levitate"
64,not today,https://www.lyrics.com//lyric/32960116/Imagine+Dragons/Not+Today,"There she goes in front of me
Take my life and set me free again
We'll make a memory out of it
Holy road is at my back
Don't look on, take me back again
We'll make a memory out of it

We finally fall apart and we break each other's hearts
If we wanna live young, love, we better start today

It's gotta get easier, oh easier somehow
'Cause I'm falling, I'm falling
Oh easier and easier somehow
Oh I'm calling, I'm calling
And it isn't over, unless it is over
I don't wanna wait for that
It's gotta get easier and easier somehow
But not today
Not today

There she goes in front of me
Take my life, set me free again
We'll make a memory out of it
Holy road was at my back
Don't look on, take me back again
We'll make a memory out of it

We finally fall apart and we break each other's hearts
If we wanna live young, love, we better start today

It's gotta get easier, oh easier somehow
'Cause I'm falling, I'm falling
Oh easier and easier somehow
Oh I'm calling, I'm calling
And it isn't over, unless it is over
I don't wanna wait for that
It's gotta get easier and easier

So come with me
You'll come with me, eh eh eh
So come with me
You'll come with me, eh eh eh
Not today
Not today
Not today
Not today

It's gotta get easier and easier somehow
'Cause I'm falling, I'm falling
And easier and easier somehow
Oh I'm calling and calling
And it isn't over unless it is over
I don't wanna wait for that
It's gotta get easier and easier somehow
It's gotta get easier and easier somehow
Not today
Not today
Not today
Not today
Not today"
65,sucker for pain,https://www.lyrics.com//lyric/33038275/Imagine+Dragons/Sucker+for+Pain,"I torture you
Take my hand through the flames
I torture you
I'm a slave to your games
I'm just a sucker for pain
I wanna chain you up
I wanna tie you down
I'm just a sucker for pain (Dolla Sign!)

I'm a sucker for pain
I got the squad tatted on me from my neck to my ankles
Pressure from the man got us all in rebellion
We gon' go to war, yeah, without failure
Do it for the fam, dog, ten toes down, dog
Love and the loyalty that's what we stand for
Alienated by society, all this pressure give me anxiety
Walk slow through the fire
Like, who gon' try us?
Feeling the world go against us
So we put the world on our shoulders

I torture you
Take my hand through the flames
I torture you
I'm a slave to your games
I'm just a sucker for pain
I wanna chain you up
I wanna tie you down
I'm just a sucker for pain

I been at it with my homies
It don't matter, you don't know me
I been rollin' with my team, we the illest on the scene
I been riding 'round the city with my squad
I been riding 'round the city with my squad
We just posted, getting crazy, living like this is so amazing
Hold up take a step back, when we roll up, cause I know what
We been loyal, we been fam, we the ones you trust in
Won't hesitate to go straight to your head like a concussion
I know I been bustin', no discussion for my family
No hesitation, through my scope I see my enemy
Like what's up? Hold up, we finna re-load up
Yes I re-load up, I know what up, I know what up

I torture you
Take my hand through the flames
I torture you
I'm a slave to your games
I'm just a sucker for pain
I wanna chain you up
I wanna tie you down
I'm just a sucker for pain

I'm devoted to destruction
A full dosage of detrimental dysfunction
I'm dying slow but the devil tryna rush me
See I'm a fool for pain, I'm a dummy
Might cut my head off right after I slit my throat
Tongue kiss a shark, got jealous bitches up in the boat
Eating peanut butter and jelly fishes on toast
And if I get stung I get stoked, might choke
Like I chewed a chunk of charcoal
Naked in the North Pole
That's why my heart cold, full of sorrow, the lost soul
And only Lord knows when I'm coming to the crossroads
So I don't fear shit but tomorrow
And I'm a sucker for pain, it ain't nothing but pain
You just fuckin' complain, you ain't tough as you claim
Just stay up in your lane, just don't f*ck with Lil Wayne
I'mma jump from a plane or stand in front of a train
Cause I'm a sucker for pain

Used to doing bad, now we feel like we just now getting it
Ain't got no other way so we started and finished it
No pain, no gain
Never stand down, made our own way
Never going slow, we pick up the pace
This is what we wanted from a young age
No emotion, that's what business is
Lord have mercy on the witnesses

I torture you
Take my hand through the flames
I torture you
I'm just a sucker for pain

More pain
Got me begging, begging, begging, begging, begging
For more pain
Got me begging, begging, begging, begging, begging
For more pain
Got me begging, begging, begging, begging, begging
For more pain
Got me begging"
66,fear,https://www.lyrics.com//lyric/32004841/Imagine+Dragons/Fear,"There's a whisper, a rumor
Voices in the air outside
Got their eyes on the future
Yeah, the kids are coming up on the ride

God, I'm running in fear, fear, fear
God, I'm running in fear, fear, fear

Lights out
I'm 'fraid of everything that moves
Lights out
I'm 'fraid of everything that moves

Roll this cup of deuces
The fuel will keep the fire alive
All the police think we're useless
Yeah, the kids are coming out tonight

God, I'm running in fear, fear, fear
God, I'm running in fear, fear, fear

Lights out
I'm 'fraid of everything that moves
Lights out
I'm 'fraid of everything that moves
Lights out
Lights out

Lights out
I'm afraid of everything that moves
Lights out
I'm afraid of everything that moves
Lights out
Lights out"
67,roots,https://www.lyrics.com//lyric/36906129/Imagine+Dragons/Roots,"Don't throw stones at me
Don't tell anybody
Trouble finds me
All the noise of this
Has made me lose my belief

I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots

Had to lose my way
To know which road to take
Trouble found me
All I look forward 
Washed away by a wave

I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots

I know it's gotta go like this, I know
Hell will always come before you grow
Trouble found me, trouble found me
I know it's gotta go like this, I know
Hell will always come before you grow
Trouble found me, trouble found me

I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots"
68,i'm so sorry,https://www.lyrics.com//lyric/31683966/Imagine+Dragons/I%27m+So+Sorry,"About time for anyone telling you off for all your deeds
No sign the roaring thunder stopped in cold to read
No time
Get mine and make no excuses waste of precious breath
No time
The sun shines on everyone, everyone love yourself to death

So you gotta fire up, you gotta let go
You'll never be loved till you've made your own
You gotta face up, you gotta get yours
You never know the top till you get too low

A son of a stepfather
A son of a
I'm so sorry
A son of a stepfather
A son of a
I'm so sorry

No lies and no deceiving, that is what he loves
I keep tryin' to conceive that death is from above
No time
I get by and make no excuses waste of precious breath
No time
The sun shines on everyone, everyone love yourself to death

So you gotta fire up, you gotta let go
You'll never be loved till you've made your own
You gotta face up, you gotta get yours
You never know the top till you get too low

A son of a stepfather
A son of a
I'm so sorry
A son of a stepfather
A son of a
I'm so sorry

Life isn't always what you think it'd be
Turn your head for one second and the tables turn
And I know, I know that I did you wrong
But will you trust me when I say that I'll
Make it up to you somehow, somehow

So you gotta fire up, you gotta let go
You'll never be loved till you've made your own
You gotta face up, you gotta get yours
You never know the top till you get too low

A son of a stepfather
A son of a
I'm so sorry
A son of a stepfather
A son of a
I'm so sorry
I'm so sorry
I'm so sorry
I'm so sorry
A son of"
69,the unknown,https://www.lyrics.com//lyric/36306377/Imagine+Dragons/The+Unknown,"Woman help me, you turn my head in circles
Mama blessed me with magnet eyes for purple
Oh so let me show you something good

Pastor, preacher, I want to say I'm sorry
Nice to meet you, I think my eyes are starry
Pledge allegiance to my only

Sooner or later it all comes around
Hopefully then I will see
After the people and places are gone
You will come back, you will come back to me
To me, to me
You will come back to me
To me, to me

Auntie Mara, I think you know my reasons
I was a product of everything in season
Oh so heavy, set me free again
Oh my papa, if all the world could know you
You could stop a thousand wars across the globe
Oh I miss you, show them something good

Sooner or later it all comes around
Hopefully then I will see
After the people and places are gone
You will come back, you will come back to me
To me, to me
You will come back to me
To me, to me

To me
To me"
70,thief,https://www.lyrics.com//lyric/31720553/Imagine+Dragons/Thief,"If only you
You could see
The darkest place that you could be
Oh maybe then you'd understand
From desert heat to cobbled streets
From broken home to the city beat
There's so much more than you could know

So take me back
When I believed
Back when I was unafraid
Just like a thief
And all the heights
That I could reach
Back when I was unafraid
Just like a thief

If I could live a thousand times
If I could make a thousand tries
Maybe then I'd get it right
The more I see, the more I know
That everyone just wants a show
No we don't want to see the truth

So take me back
When I believed
Back when I was unafraid
Just like a thief
And all the heights
That I could reach
Back when I was unafraid
Just like a thief

When the stars look down on me
What do they see

When the stars look down on me
What do they see

When the stars look down on me
What do they see

When the stars look down on me
What do they see

When the stars look down on me
What do they see

So take me back
When I believed
Back when I was unafraid
Just like a thief
And all the heights
That I could reach
Back when I was unafraid
Just like a thief"
71,second chances,https://www.lyrics.com//lyric/36306376/Imagine+Dragons/Second+Chances,"Older than water, stubborn as stone
There'll be no forgiveness for all that you've known
Oh these days, oh these days get heavy
Hotter than friction, subtle as sound
There'll be no forgiveness for you to come around
Oh these days, oh these days get heavy

I get older and life fades but you remain
Open up again I believe in second chances
Please let me in, oh I believe in second chances
I won't break you
I will not let you down
Open up again, I believe in second chances

Quicker than lightning, whiter than bone
If you can erase it then I can atone

Oh these days oh these days get heavy

I get older and life fades but you remain
Open up again I believe in second chances
Please let me in, oh I believe in second chances
I won't break you I will not let you down
Open up again I believe in second chances

Forgive me
Forgive me

Open up again I believe in second chances
Please let me in, oh I believe in second chances
I won't break you I will not let you down
Open up again, I believe in second chances

Goodnight
Goodnight
Goodnight
Goodnight
Goodnight
Goodnight
Goodnight
Goodnight"
72,release,https://www.lyrics.com//lyric/32298847/Imagine+Dragons/Release,"Twenty miles from anyone
Set my sights on the setting sun
Heaven talks but not to me
'Cause heaven knows that nothing good comes free
Desolation tragedy
Is there nothing good in me
Is there nothing good in me
Is there nothing good in me
Is there nothing good in me
I've let me down, down, down, down
I've let me down, down, down, down

Petty lies to everyone
In the hopes that I could be someone
Heaven talks but not to me
And now I wonder if it's meant to be
Desolation tragedy
Is there nothing good in me
Is there nothing good in me
Is there nothing good in me
Is there nothing good in me
I've let me down, down, down, down
I've let me down, down, down, down
I've let me down, down, down, down
I've let me down, down, down, down

I'll take your word
'Cause after all you've never lied
Oh not at all
But look at me
Oh what a mess
I get caught up in the things that matter the least
Oh let me have release
I've let me down, down, down, down
I've let me down, down, down, down
I've let me down, down, down, down
I've let me down, down, down, down"
73,ready aim fire,https://www.lyrics.com//lyric/29361781/Imagine+Dragons/Ready+Aim+Fire,"With our backs to the wall
The darkness will fall
We never quite thought
We could lose it all

Ready aim fire
Ready aim fire
An empire is falling
In just one day
You close your eyes
And the glory fades
Ready aim fire
Ready aim fire away
Ready aim fire
Ready aim fire away

Off in the distance
There is resistance
Bubbling up and festering
Hey mr motion
Make me a potion
Shake it all up
With your mistery
How come I've never seen
Your face around here
I know every single face
Around here
A man on a mission
Changing the vision
I was never welcome here
We don't have the choice to stay
We'd rather die than
Do it your way

With our backs to the wall
The darkness will fall
We never quite thought
We could lose it all

Ready aim fire
Ready aim fire
An empire is falling
In just one day
You close your eyes
And the glory fades
Ready aim fire
Ready aim fire away
Ready aim fire
Ready aim fire away

Checking the casing
Shaking and pacing
This is the tunnels life
Blood in the writting
Stuck in the fighting
Look through the riffle's sight
How come I've never seen
Your face around here
I know every single face
Around here
Hearing the echo
Holding the shackle
I was never welcome here
We don't have the choice to stay
We'd rather die than
Do it your way

With our backs to the wall
The darkness will fall
We never quite thought
We could lose it all

Ready aim fire
Ready aim fire
An empire is falling
In just one day
You close your eyes
And the glory fades
Ready aim fire
Ready aim fire away
Ready aim fire
Ready aim fire away

Oh
Oh oh
Oh
Oh oh oh
Oh oh
Oh

With our backs to the wall
The darkness will fall
We never quite thought
We could lose it all

Ready aim fire
Ready aim fire
An empire is falling
In just one day
You close your eyes
And the glory fades
Ready aim fire
Ready aim fire away
Ready aim fire
Ready aim fire away"
74,working man,https://www.lyrics.com//lyric/28610902/Imagine+Dragons/Working+Man,"Shake it, shake it
And we're moving again
Been a long time coming for the working man
So shake it, shake it
And we're moving again
When the money is high, we can start to spend

Shake it, shake it
And we're moving again
Been a long time coming for the working man
So shake it, shake it
And we're moving again
When the money is high, we can start to spend
Shake it

Every little bit goes a little of a long way
Life gets hard and I'm headed for the highway home, home
Caught up in the middle of a headache and a heartbreak
Just when I thought I was clear of the mistakes
No, no oh oh

So tell me, tell me, tell me
What am I to do
I think that this life is darker than the view
So help me, help me, help me
Be a little more like you
When everything is falling
I'm gonna do the things you do

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend
Shake it

Everything is serious and everything is fatal
That's what they tell you
And that's how they make you know, know
I'm tired of the books and I'm tired of the tables
Everything is made with the same old labels
No, no oh oh

So tell me, tell me, tell me
What am I to do
I think that this life is darker than the view
So help me, help me, help me
Be a little more like you
When everything is falling
I'm gonna do the things you do

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend
Shake it

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend

Shake it, shake it
And we're moving again
Been a long time coming for the working man
Shake it, shake it
And we're moving again
When the money is high, we can start to spend
Shake it"
75,cha-ching (till we grow older),https://www.lyrics.com//lyric/28610903/Imagine+Dragons/Cha-Ching+%28Till+We+Grow+Older%29,"I don't sleep so well at night
Waiting up and shivering
Hate is gone and money's tight
This little home that I'm living in

You've got to live your life
While your blood is boiling
These doors won't open
While you stand and watch them

Oh oh oh, what is with you?
Oh oh oh, I've never seen this side of you
Oh oh oh, what is with you?
Oh oh oh, I've never seen this side of you

Hey

We are all living
Till we grow older
You'll be the worker
I'll be the soldier

Now let me hear those sounds you sing to me
Cha ching, cha ching, cha chingaling
Now let me hear those sounds you sing to me
Cha ching, cha ching, cha chingaling

I don't think it's quite the same
Just running out to feel the rain
Staring as the stars parade
Are they telling me it's gonna be okay?

You've got to live your life
While your blood is boiling
These doors won't open
While you stand and watch them

Oh oh oh, what is with you?
Oh oh oh, I've never seen this side of you

Hey

We are all living
Till we grow older
You'll be the worker
I'll be the soldier

Now let me hear those sounds you sing to me
Cha ching, cha ching, cha chingaling
Now let me hear those sounds you sing to me
Cha ching, cha ching, cha chingaling

(Oh, oh, oh)

We are all living
Till we grow older
You'll be the worker
I'll be the soldier

Now let me hear those sounds you sing to me
Cha ching, cha ching, cha chingaling
Now let me hear those sounds you sing to me
Cha ching, cha ching, cha chingaling

We are all living
Till we grow older
You'll be the worker
I'll be the soldier

Now let me hear those sounds you sing to me
Cha ching, cha ching, cha chingaling
Now let me hear those sounds you sing to me
Cha ching, cha ching, cha chingaling

(Till we're older)"
76,fallen,https://www.lyrics.com//lyric/29529614/Imagine+Dragons/Fallen,"Run for cover, my sense of fear is running thin
Undercover, just like a candle in the wind

Tell everybody, tell everybody
Brothers, sisters, the ending is coming

Oh, we are fallen, we are fallen
Oh, we are fallen, we are fallen
Now we're just gonna ride it out

Every morning, I'm staring shadows in the eye
Oh good morning, will you just wait until I die?

Tell everybody, tell everybody
Brothers, sisters, the ending is coming

Oh, we are fallen, we are fallen
Oh, we are fallen, we are fallen
Now we're just gonna ride it out

Tell everybody, tell everybody
Tell everybody, we are fallen
Oh, we are fallen, we are fallen
Oh, we are fallen, we are fallen
Now we're just gonna ride it out

I just want to take it in
Even when your fire runs out
Will you start it up again?
We are fallen"
77,the river,https://www.lyrics.com//lyric/28871368/Imagine+Dragons/The+River,"In the latest midnight hour
When the world has gone to sleep
You gotta get up
When doubts begin to rise
And the world is at your feet
You gotta get up

Reach, It's not as bad as it seems
I cleanse in the river for somebody else,
For anyone but myself

I'm not a selfless man
I'm not a man of wealth
If I had all the world,
Probably give it to myself
But the trees begin to walk
And the ground begins to talk
And myself

Reach, It's not as bad as it seems
I cleanse in the river for somebody else,
For anyone but myself

Hold my place
Don't you give up on me
Hold on, hold on

Reach, It's not as bad as it seems
I cleanse in the river for somebody else,
For anyone but myself

Reach, It's not as bad as it seems
I cleanse in the river for somebody else,
For anyone but myself"
78,america,https://www.lyrics.com//lyric/28871383/Imagine+Dragons/America,"Is this just an illusion
That I made inside my head to get me by?
Twenty years in debt
Twenty years in the government
Twenty years can never get me by

Then I feel you close
Feel you close like you wanted me to
Feel you close like you wanted me to
Believe in you

Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on
Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on

From farmers in the fields
To the tallest of the towers that fall and rise
1-7-7-6
The names upon the list
For all the ones that gave until they died
Don't you hold back
I can see in your mind, and your mind will set you free

And I feel you close
Feel you close like you wanted me to
Feel you close like you wanted me to
Believe in you

Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on
Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on

Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on
Rise to the top of the world, America
America, don't you cry
Lift me up
Give me strength to press on"
79,selene,https://www.lyrics.com//lyric/28871382/Imagine+Dragons/Selene,"To the top of all the world
To the tasteless underworld
To the center of your heart, oh Cleopatra is the only one you loved
To the demonstrated smile
To the lonely love child
Destination desolation, tell me when you reach the brink of life
Just a picture on your wall
Thats nice, what a metaphoric fall
Typically, I was a validation on your sleeve
Oh what an indication
To the center of the pain
Through your tattered window pane
To the middle of your heart

Resolutions and lovers in the kitchen
Love is clueless and destiny is wishing
This is my heart, it's on the line, Selene

This is not what I expect, this is not what I expect
I can see it in your tears and now they're crowning me the Caesar
Typically, I was a validation on your sleeve
Oh what an indication
To the center of the pain
Through your tattered window pane
To the middle of your heart

Resolutions and lovers in the kitchen
Love is clueless and destiny is wishing
This is my heart, it's on the line, Selene

This is my heart, it's on the line, Selene

Resolutions and lovers in the kitchen
Love is clueless and destiny is wishing
This is my heart, it's on the line, Selene"
80,cover up,https://www.lyrics.com//lyric/17810198/Imagine+Dragons/Cover+Up,"There's lights that line these halls
That beckon us to stay
A glimmer in the distance
That gathers all the stray
And when I need it most
It breaks into a song
That runs through all my veins
And helps me to hold on

It was a long night
We ran along into the spotlight
You sang a song that made the children cry
And all the people knew my name
It was a bright light
These lands combine into a great big mass
We sang along to the very last
Oh the jury stole my fame
And then we grabbed the sun
And it shined into these eyes
Believe me

Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight
I feel it
Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight

Oh, you look so alive
D-d-d-did you think that we'd cry tonight
Oh did you think we'd cry
Oh can you feel my heart
I think I feel it too
D-d-d-did you think that we'd die tonight
Oh did you think we'd die

Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight
I feel it
Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight

Take my love, take it to the valley where the golden dove
Flies it to the places where the silence screams
Fills it with the noises of our cluttered dreams

Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight
I feel it
Cover up, rain down
We wept on the edge of this town
It's all I want it's all we want tonight"
81,i don't mind,https://www.lyrics.com//lyric/28928406/Imagine+Dragons/I+Don%27t+Mind,"Did your mother like your Sunday dress
Astrology eradicated
So what, so what?

It's all that we've got
It's all that we can give
Believe it or not,
It's all that we can give, and I don't mind

I'm not out for us to fly or be set free
So what, so what?
I'd show you, you'd show me, so much, so much

It's all that we've got
It's all that we can give
Believe it or not,
It's all that we can give, and I don't mind

It's all that we've got
It's all that we can give
Believe it or not,
It's all that we can give, and I don't mind

Your blood, it flows in from the western sea
Your eyes, they shine in through this shaded tree
Oh I believe in you
These places, they have changed
I don't know anything but you know me,
Oh, you know me

It's all that we've got
It's all that we can give
Believe it or not,
It's all that we can give, and I don't mind

It's all that we've got
It's all that we can give
Believe it or not,
It's all that we can give, and I don't mind
At all"
82,i need a minute,https://www.lyrics.com//lyric/17810196/Imagine+Dragons/I+Need+a+Minute,"Welcome to the land of fire
I hope you brought the right attire
The crippled man is waiting at the door

He said ""your eyes are much too bright""
The things you say are never right
The sins of all the world lie on your head

So when you see me look the other way
Cause -ohoh- lately all I do is play
All the glasses in the world say ""come with me""

I need a minute to get my head straight
Just to hit it before it's too late
Innocent considering my middle name is 'shake my body'
Take us in, it's Ritalin, I shimmy and I shake my body

Welcome to the land of fail
I hope you brought your soul for sale
The greeter's still at home I think he died

The land of smash and fairy tale
The truth of life is close to hell
The best you'll be is nearly dead or failed

So when you see me look the other way
Cause lately all i do is say
These the plans i make believe all come with me

I need a minute to get my head straight
Just to hit it before it's too late
Innocent considering my middle name is 'shake my body'
Take us in, it's Ritalin, I shimmy and I shake my body

Oh, perhaps it's all a dream and make believe
Oh, the last of all my dreams but still leave me

I need a minute to get my head straight
Just to hit it before it's too late
Innocent considering my middle name is 'shake my body'
Take us in, it's Ritalin, I shimmy and I shake my body"
83,uptight,https://www.lyrics.com//lyric/17810197/Imagine+Dragons/Uptight,"Say goodbye to all your friends
They will miss you when this trends
I get so uptight, I get so uptight
I get so uptight, I get so uptight

Sit tight green light everybody's out at night, go
Why don't you beeline, outshine, everybody blow your mind, go
Why don't you see what they're saying, it's crazy, I've seen it
Those things they believe in, they get hazy, I think I mean it

When the current drags me in (when the current drags me in)
Leave me to the hands of men (leave me to the hands of men)
I get so uptight, I get so uptight
I get so uptight, I get so uptight

Sit tight green light everybody's out at night, go
Why don't you beeline, outshine, everybody blow your mind, go
Why don't you see what they're saying, it's crazy, I've seen it
Those things they believe in, they get hazy, I think I mean it

Sit tight green light everybody's out at night, go
Why don't you beeline, outshine, everybody blow your mind, go
Why don't you see what they're saying, it's crazy, I've seen it
Those things they believe in, they get hazy, I think I mean it"
